,sigma,labels
187,5.2003374099731445,0.0
188,5.425388336181641,0.0
189,5.706845283508301,0.0
190,4.593597412109375,0.0
191,6.971548557281494,0.0
192,6.264488220214844,0.0
193,6.614946365356445,0.0
194,6.12182092666626,0.0
195,4.360316276550293,0.0
196,0.9318771362304688,0.0
197,4.928283214569092,0.0
198,5.835244178771973,0.0
199,6.447622299194336,0.0
200,5.2812700271606445,0.0
201,6.304940223693848,0.0
202,0.9315662384033203,0.0
203,1.1042964458465576,0.0
204,1.1778759956359863,0.0
205,5.157261371612549,0.0
206,5.723344802856445,0.0
207,5.275075912475586,0.0
208,0.6960915327072144,0.0
209,6.0492987632751465,0.0
210,5.470802307128906,0.0
211,7.18765115737915,0.0
212,5.453250885009766,0.0
213,6.45437479019165,0.0
214,6.411175727844238,0.0
215,6.06102991104126,0.0
216,6.169801712036133,0.0
217,3.7042367458343506,0.0
218,6.2403082847595215,0.0
219,5.716464996337891,0.0
220,6.016728401184082,0.0
221,5.515493869781494,0.0
222,3.910799503326416,0.0
223,5.50419807434082,0.0
224,5.388808250427246,0.0
225,3.7557222843170166,0.0
226,6.316193580627441,0.0
227,4.646175861358643,0.0
228,5.456860542297363,0.0
229,5.491978645324707,0.0
230,5.015429496765137,0.0
231,1.1132805347442627,0.0
232,5.682072639465332,0.0
233,6.72349739074707,0.0
234,4.21369743347168,0.0
235,1.0367591381072998,0.0
236,5.90751314163208,0.0
237,6.659691333770752,0.0
238,5.760584831237793,0.0
239,5.240639686584473,0.0
240,1.1072778701782227,0.0
241,6.0469136238098145,0.0
242,5.628962516784668,0.0
243,4.018714904785156,0.0
244,2.840362310409546,0.0
245,6.295253753662109,0.0
246,5.9948625564575195,0.0
247,4.189044952392578,0.0
248,5.167291641235352,0.0
249,6.45720100402832,0.0
250,5.6535844802856445,0.0
251,5.116916656494141,0.0
252,5.517940044403076,0.0
253,6.504408359527588,0.0
254,5.220592975616455,0.0
255,3.3166825771331787,0.0
256,2.8504509925842285,0.0
257,5.227120399475098,0.0
258,3.1543407440185547,0.0
259,5.929791450500488,0.0
260,6.031770706176758,0.0
261,5.069615364074707,0.0
262,6.085458755493164,0.0
263,5.601694107055664,0.0
264,3.736027717590332,0.0
265,6.012487411499023,0.0
266,6.549654483795166,0.0
267,4.701313018798828,0.0
268,0.8554365634918213,0.0
269,6.023967742919922,0.0
270,5.6064252853393555,0.0
271,5.707516670227051,0.0
272,5.3074846267700195,0.0
273,5.198845863342285,0.0
274,1.6076204776763916,0.0
275,3.905203342437744,0.0
276,6.987837314605713,0.0
277,5.685276031494141,0.0
278,6.501784324645996,0.0
279,5.7958903312683105,0.0
280,3.801757335662842,0.0
281,6.34606409072876,0.0
282,5.722859859466553,0.0
283,1.183190107345581,0.0
284,5.390783309936523,0.0
285,3.7621140480041504,0.0
286,5.517198085784912,0.0
287,5.849344253540039,0.0
288,1.0627293586730957,0.0
289,5.492539405822754,0.0
290,2.213552474975586,0.0
291,5.130560874938965,0.0
292,5.921877384185791,0.0
293,5.34858512878418,0.0
294,5.8694353103637695,0.0
295,4.901791572570801,0.0
296,1.04689621925354,0.0
297,1.036587119102478,0.0
298,4.253213405609131,0.0
299,2.9830543994903564,0.0
300,2.0656626224517822,0.0
301,2.6553897857666016,0.0
302,5.3500776290893555,0.0
303,4.997468948364258,0.0
304,5.538453578948975,0.0
305,3.9781744480133057,0.0
306,5.852470397949219,0.0
307,4.861567497253418,0.0
308,4.68804931640625,0.0
309,5.1153974533081055,0.0
310,4.682939052581787,0.0
311,3.077709674835205,0.0
312,5.496617794036865,0.0
313,5.3872270584106445,0.0
314,5.805390357971191,0.0
315,3.833256721496582,0.0
316,5.819357395172119,0.0
317,6.017772674560547,0.0
318,5.461856365203857,0.0
319,5.159953594207764,0.0
320,5.434756278991699,0.0
321,5.131499290466309,0.0
322,5.237281799316406,0.0
323,5.492833137512207,0.0
324,5.7986063957214355,0.0
325,6.6893720626831055,0.0
326,4.076616287231445,0.0
327,5.735986709594727,0.0
328,5.573104381561279,0.0
329,5.865589141845703,0.0
330,1.1056838035583496,0.0
331,3.921255111694336,0.0
332,4.66291618347168,0.0
333,1.767535924911499,0.0
334,5.301368713378906,0.0
335,5.764910697937012,0.0
336,5.258987903594971,0.0
337,1.906002402305603,0.0
338,5.317756652832031,0.0
339,2.6044793128967285,0.0
340,5.646951675415039,0.0
341,5.752289772033691,0.0
342,4.520686149597168,0.0
343,5.99687385559082,0.0
344,5.213693141937256,0.0
345,4.75947380065918,0.0
346,5.5543694496154785,0.0
347,3.607120990753174,0.0
348,0.9324695467948914,0.0
349,4.219762802124023,0.0
350,5.502943992614746,0.0
351,3.1092963218688965,0.0
352,3.8608813285827637,0.0
353,4.800467491149902,0.0
354,5.64888334274292,0.0
355,4.960153579711914,0.0
356,5.2553815841674805,0.0
357,5.647030830383301,0.0
358,5.97257137298584,0.0
359,6.264498710632324,0.0
360,3.7740039825439453,0.0
361,5.610762596130371,0.0
362,2.1657297611236572,0.0
363,5.75016450881958,0.0
364,4.022549152374268,0.0
365,6.362885475158691,0.0
366,5.272651672363281,0.0
367,7.009347915649414,0.0
368,6.394932270050049,0.0
369,5.357843399047852,0.0
370,6.0845232009887695,0.0
371,1.0801514387130737,0.0
372,4.328696250915527,0.0
373,5.964055061340332,0.0
374,5.290341377258301,0.0
375,5.106279373168945,0.0
376,5.008699417114258,0.0
377,5.182869911193848,0.0
378,5.207984924316406,0.0
379,3.931981325149536,0.0
380,3.93510103225708,0.0
381,3.9879310131073,0.0
382,1.3167418241500854,0.0
383,6.018184661865234,0.0
384,5.366241455078125,0.0
385,1.1049480438232422,0.0
386,5.857884407043457,0.0
387,5.165646553039551,0.0
388,4.654640197753906,0.0
389,4.842012882232666,0.0
390,2.607846260070801,0.0
391,5.915690898895264,0.0
392,4.768586158752441,0.0
393,5.257724761962891,0.0
394,5.859216213226318,0.0
395,2.287339687347412,0.0
396,5.7076215744018555,0.0
397,5.470667839050293,0.0
398,3.9753904342651367,0.0
399,7.188323974609375,0.0
400,6.671003341674805,0.0
401,5.542275905609131,0.0
402,5.249319076538086,0.0
403,3.979750633239746,0.0
404,5.248228073120117,0.0
405,6.293460845947266,0.0
406,1.0612821578979492,0.0
407,5.758686065673828,0.0
408,1.3606610298156738,0.0
409,5.303541660308838,0.0
410,0.8130582571029663,0.0
411,3.4678797721862793,0.0
412,5.2539262771606445,0.0
413,5.769062519073486,0.0
414,5.115334510803223,0.0
415,4.105144023895264,0.0
416,5.762599468231201,0.0
417,5.685356140136719,0.0
418,5.059617042541504,0.0
419,5.854972839355469,0.0
420,5.0138139724731445,0.0
421,5.266834259033203,0.0
422,5.719686508178711,0.0
423,6.332327365875244,0.0
424,6.044614791870117,0.0
425,5.55141544342041,0.0
426,5.7171549797058105,0.0
427,5.271929740905762,0.0
428,4.56228494644165,0.0
429,1.045320987701416,0.0
430,5.23383903503418,0.0
431,5.949448585510254,0.0
432,5.189492225646973,0.0
433,5.753257751464844,0.0
434,5.86870813369751,0.0
435,5.104004859924316,0.0
436,5.46764612197876,0.0
437,5.15831184387207,0.0
438,4.89916467666626,0.0
439,6.330134868621826,0.0
440,4.721591949462891,0.0
441,5.287693977355957,0.0
442,4.518362522125244,0.0
443,6.73901891708374,0.0
444,4.847667217254639,0.0
445,5.328482627868652,0.0
446,4.879639625549316,0.0
447,2.0344386100769043,0.0
448,5.154294013977051,0.0
449,4.958452224731445,0.0
450,3.3050601482391357,0.0
451,6.695638656616211,0.0
452,5.521978855133057,0.0
453,4.970085620880127,0.0
454,3.714010238647461,0.0
455,5.442760944366455,0.0
456,4.598238945007324,0.0
457,5.474612712860107,0.0
458,5.855347633361816,0.0
459,6.488039016723633,0.0
460,5.187193870544434,0.0
461,5.906904220581055,0.0
462,1.323808193206787,0.0
463,4.671168327331543,0.0
464,6.243961334228516,0.0
465,5.064685344696045,0.0
466,4.91058874130249,0.0
467,5.256304740905762,0.0
468,6.068098068237305,0.0
469,5.755989074707031,0.0
470,5.240367889404297,0.0
471,6.080784797668457,0.0
472,0.9423049688339233,0.0
473,4.829522609710693,0.0
474,5.964338302612305,0.0
475,0.7257488369941711,0.0
476,5.027250289916992,0.0
477,3.945974826812744,0.0
478,5.547425270080566,0.0
479,5.758108615875244,0.0
480,5.7675886154174805,0.0
481,0.7535672783851624,0.0
482,0.9312704801559448,0.0
483,5.468986511230469,0.0
484,5.362222671508789,0.0
485,5.449697971343994,0.0
486,3.704859733581543,0.0
487,3.7004690170288086,0.0
488,6.130472660064697,0.0
489,5.6594743728637695,0.0
490,1.1701126098632812,0.0
491,4.26312255859375,0.0
492,6.170741081237793,0.0
493,1.1077008247375488,0.0
494,6.447701930999756,0.0
495,4.513877868652344,0.0
496,4.34004020690918,0.0
497,4.624370574951172,0.0
498,5.403441429138184,0.0
499,1.2640576362609863,0.0
500,5.322900772094727,0.0
501,0.766089677810669,0.0
502,5.240903854370117,0.0
503,5.2667388916015625,0.0
504,3.723828077316284,0.0
505,4.777437210083008,0.0
506,5.686738967895508,0.0
507,4.335202217102051,0.0
508,6.982481002807617,0.0
509,5.001214027404785,0.0
510,5.118227481842041,0.0
511,0.6994584798812866,0.0
512,0.7041158676147461,0.0
513,5.515071392059326,0.0
514,4.8826189041137695,0.0
515,6.39699649810791,0.0
516,5.074440956115723,0.0
517,4.759552955627441,0.0
518,5.248691558837891,0.0
519,5.495973587036133,0.0
520,5.857738494873047,0.0
521,5.5565571784973145,0.0
522,3.3621907234191895,0.0
523,1.8726491928100586,0.0
524,4.766346454620361,0.0
525,5.932426929473877,0.0
526,5.603803634643555,0.0
527,3.8614420890808105,0.0
528,6.0305891036987305,0.0
529,4.980507850646973,0.0
530,3.751882553100586,0.0
531,5.705489158630371,0.0
532,6.8720703125,0.0
533,5.647445201873779,0.0
534,1.3061808347702026,0.0
535,2.4935903549194336,0.0
536,2.0553181171417236,0.0
537,5.0469207763671875,0.0
538,6.811385154724121,0.0
539,7.103612899780273,0.0
540,1.2828720808029175,0.0
541,6.380424499511719,0.0
542,6.0266594886779785,0.0
543,0.800154983997345,0.0
544,4.843559741973877,0.0
545,4.108662128448486,0.0
546,6.374045372009277,0.0
547,4.241198539733887,0.0
548,6.213939189910889,0.0
549,5.490212440490723,0.0
550,4.70424747467041,0.0
551,5.535616397857666,0.0
552,1.0127484798431396,0.0
553,5.3867268562316895,0.0
554,3.701251268386841,0.0
555,6.054238796234131,0.0
556,5.626068115234375,0.0
557,5.1584672927856445,0.0
558,5.067234992980957,0.0
559,4.182332992553711,0.0
560,1.0419608354568481,0.0
561,0.7207790613174438,0.0
562,6.193836688995361,0.0
563,5.019929885864258,0.0
564,6.215751647949219,0.0
565,5.306678771972656,0.0
566,3.8255977630615234,0.0
567,5.563799858093262,0.0
568,6.540981292724609,0.0
569,5.308629512786865,0.0
570,5.450140953063965,0.0
571,0.6866458654403687,0.0
572,5.766960144042969,0.0
573,5.7236833572387695,0.0
574,5.642867088317871,0.0
575,0.7600821256637573,0.0
576,2.8122870922088623,0.0
577,6.430362701416016,0.0
578,0.6897713541984558,0.0
579,5.811391830444336,0.0
580,4.983023166656494,0.0
581,4.920682907104492,0.0
582,5.209166526794434,0.0
583,5.876894474029541,0.0
584,4.337419033050537,0.0
585,7.054478645324707,0.0
586,5.661704063415527,0.0
587,5.554570198059082,0.0
588,1.0431442260742188,0.0
589,4.4259538650512695,0.0
590,2.408440113067627,0.0
591,6.55721378326416,0.0
592,3.9852826595306396,0.0
593,0.8337389230728149,0.0
594,6.592097282409668,0.0
595,6.503897666931152,0.0
596,1.2877893447875977,0.0
597,6.687719345092773,0.0
598,5.519482135772705,0.0
599,5.012702465057373,0.0
600,3.856635570526123,0.0
601,5.145689010620117,0.0
602,3.740208864212036,0.0
603,4.826822757720947,0.0
604,1.107283592224121,0.0
605,1.4005956649780273,0.0
606,5.728540420532227,0.0
607,5.819170951843262,0.0
608,5.41223669052124,0.0
609,3.6967618465423584,0.0
610,0.7254326939582825,0.0
611,5.831030368804932,0.0
612,0.9457998275756836,0.0
613,3.022371768951416,0.0
614,5.093079566955566,0.0
615,2.038717746734619,0.0
616,1.5338213443756104,0.0
617,6.081181526184082,0.0
618,5.364892959594727,0.0
619,2.3585805892944336,0.0
620,2.154252052307129,0.0
621,6.017976760864258,0.0
622,1.1072759628295898,0.0
623,6.151012420654297,0.0
624,0.8326678276062012,0.0
625,3.7004411220550537,0.0
626,4.217844486236572,0.0
627,6.161047458648682,0.0
628,1.7209935188293457,0.0
629,6.988449573516846,0.0
630,6.207132339477539,0.0
631,4.942850112915039,0.0
632,5.83038330078125,0.0
633,6.688658237457275,0.0
634,5.7286376953125,0.0
635,6.165716171264648,0.0
636,4.801152229309082,0.0
637,5.982279300689697,0.0
638,2.424429416656494,0.0
639,5.790408134460449,0.0
640,4.853597640991211,0.0
641,6.362198352813721,0.0
642,6.662805557250977,0.0
643,2.2449944019317627,0.0
644,7.2341203689575195,0.0
645,5.687042236328125,0.0
646,5.683483600616455,0.0
647,5.22631311416626,0.0
648,6.3472442626953125,0.0
649,5.568564414978027,0.0
650,6.0104570388793945,0.0
651,6.475596904754639,0.0
652,6.8992180824279785,0.0
653,5.157373428344727,0.0
654,6.536477088928223,0.0
655,5.724081993103027,0.0
656,2.1975889205932617,0.0
657,6.089618682861328,0.0
658,5.200927734375,0.0
659,5.481841087341309,0.0
660,4.570372581481934,0.0
661,4.97908878326416,0.0
662,0.687552809715271,0.0
663,3.089332342147827,0.0
664,5.3241987228393555,0.0
665,4.133718967437744,0.0
666,3.878343343734741,0.0
667,3.3893790245056152,0.0
668,5.094921588897705,0.0
669,5.169902324676514,0.0
670,0.6924384236335754,0.0
671,5.0600409507751465,0.0
672,5.610918045043945,0.0
673,5.549501419067383,0.0
674,6.176355838775635,0.0
675,6.9312744140625,0.0
676,4.232907772064209,0.0
677,6.071393013000488,0.0
678,6.097724914550781,0.0
679,6.024711608886719,0.0
680,7.177278995513916,0.0
681,2.5076589584350586,0.0
682,5.79900598526001,0.0
683,5.8513383865356445,0.0
684,3.701427936553955,0.0
685,4.717897415161133,0.0
686,5.622081756591797,0.0
687,6.489777565002441,0.0
688,5.441699028015137,0.0
689,5.931698322296143,0.0
690,4.964033126831055,0.0
691,5.573781967163086,0.0
692,5.138777732849121,0.0
693,3.602325677871704,0.0
694,6.219779968261719,0.0
695,4.707815170288086,0.0
696,5.283570289611816,0.0
697,5.181282043457031,0.0
698,0.7348065376281738,0.0
699,5.973405361175537,0.0
700,0.7800830602645874,0.0
701,5.132034778594971,0.0
702,6.054022789001465,0.0
703,4.996636867523193,0.0
704,6.022891044616699,0.0
705,6.64201545715332,0.0
706,6.073895454406738,0.0
707,5.625401020050049,0.0
708,4.432855606079102,0.0
709,1.5698879957199097,0.0
710,5.905200004577637,0.0
711,5.806926727294922,0.0
712,2.3163435459136963,0.0
713,5.8185715675354,0.0
714,4.617958068847656,0.0
715,5.613864898681641,0.0
716,5.4360432624816895,0.0
717,6.843451499938965,0.0
718,4.9022626876831055,0.0
719,5.362543106079102,0.0
720,5.355212688446045,0.0
721,0.948729932308197,0.0
722,0.9299015402793884,0.0
723,1.1072733402252197,0.0
724,1.1857433319091797,0.0
725,5.988539695739746,0.0
726,3.697737455368042,0.0
727,5.393552303314209,0.0
728,3.3816800117492676,0.0
729,5.913359642028809,0.0
730,5.376773834228516,0.0
731,5.301478385925293,0.0
732,5.436985015869141,0.0
733,7.059201717376709,0.0
734,6.61051082611084,0.0
735,5.273823261260986,0.0
736,4.556249618530273,0.0
737,5.703665256500244,0.0
738,1.1078805923461914,0.0
739,5.2635345458984375,0.0
740,5.790472030639648,0.0
741,0.7824057340621948,0.0
742,6.319561958312988,0.0
743,1.1061103343963623,0.0
744,6.857219219207764,0.0
745,5.72579288482666,0.0
746,5.35342264175415,0.0
747,0.7286489605903625,0.0
748,5.9444475173950195,0.0
749,5.451432704925537,0.0
750,3.7353649139404297,0.0
751,5.544365882873535,0.0
752,4.219085693359375,0.0
753,3.6063590049743652,0.0
754,4.346478462219238,0.0
755,5.082408905029297,0.0
756,0.7316722869873047,0.0
757,3.269106388092041,0.0
758,4.690893173217773,0.0
759,1.1185526847839355,0.0
760,2.3482532501220703,0.0
761,5.550684928894043,0.0
762,6.7413153648376465,0.0
763,6.062829494476318,0.0
764,5.178162574768066,0.0
765,4.36246395111084,0.0
766,5.82271671295166,0.0
767,6.202157974243164,0.0
768,4.5830888748168945,0.0
769,5.77747917175293,0.0
770,5.117612838745117,0.0
771,6.775593280792236,0.0
772,0.7480412125587463,0.0
773,5.659405708312988,0.0
774,4.165154457092285,0.0
775,5.788660526275635,0.0
776,5.6866607666015625,0.0
777,1.0290467739105225,0.0
778,5.7652997970581055,0.0
779,5.221977233886719,0.0
780,5.279975891113281,0.0
781,3.1056647300720215,0.0
782,2.9346907138824463,0.0
783,4.867686748504639,0.0
784,1.6192289590835571,0.0
785,1.4694591760635376,0.0
786,4.927969455718994,0.0
787,6.750039577484131,0.0
788,6.52323055267334,0.0
789,6.22562837600708,0.0
790,4.465025901794434,0.0
791,6.544229507446289,0.0
792,6.029699325561523,0.0
793,5.916572570800781,0.0
794,0.8570928573608398,0.0
795,6.23123836517334,0.0
796,6.2925214767456055,0.0
797,6.162728309631348,0.0
798,6.069797039031982,0.0
799,5.547601699829102,0.0
800,0.6913554072380066,0.0
801,1.1071749925613403,0.0
802,5.111920356750488,0.0
803,3.239211082458496,0.0
804,5.502462387084961,0.0
805,5.531973361968994,0.0
806,4.261609077453613,0.0
807,6.043468475341797,0.0
808,6.343288898468018,0.0
809,6.644053936004639,0.0
810,5.351406574249268,0.0
811,5.222905158996582,0.0
812,0.9197309613227844,0.0
813,4.520662784576416,0.0
814,6.61452579498291,0.0
815,4.781639575958252,0.0
816,3.739314556121826,0.0
817,5.940141677856445,0.0
818,6.475317478179932,0.0
819,5.939632415771484,0.0
820,5.476880073547363,0.0
821,4.375129699707031,0.0
822,4.445441246032715,0.0
823,0.9306091666221619,0.0
824,5.566950798034668,0.0
825,4.885619163513184,0.0
826,5.972116947174072,0.0
827,2.251713275909424,0.0
828,5.343255043029785,0.0
829,5.284196853637695,0.0
830,6.828351974487305,0.0
831,6.494787693023682,0.0
832,3.7993898391723633,0.0
833,4.9858622550964355,0.0
834,4.903259754180908,0.0
835,5.360501289367676,0.0
836,6.8817830085754395,0.0
837,5.494040489196777,0.0
838,6.492897033691406,0.0
839,3.535198926925659,0.0
840,0.7126333713531494,0.0
841,1.067328929901123,0.0
842,0.6882107257843018,0.0
843,5.960202693939209,0.0
844,5.8537278175354,0.0
845,6.400050163269043,0.0
846,5.8407301902771,0.0
847,6.565075874328613,0.0
848,5.664340019226074,0.0
849,6.397789001464844,0.0
850,5.590087890625,0.0
851,4.207559585571289,0.0
852,6.045374393463135,0.0
853,2.1491997241973877,0.0
854,2.4525184631347656,0.0
855,6.229304313659668,0.0
856,0.8941128253936768,0.0
857,4.536890506744385,0.0
858,0.713410496711731,0.0
859,2.81927752494812,0.0
860,5.273468017578125,0.0
861,1.3654236793518066,0.0
862,3.366464614868164,0.0
863,5.529471397399902,0.0
864,3.9930877685546875,0.0
865,1.131413459777832,0.0
866,6.115833282470703,0.0
867,5.231252670288086,0.0
868,3.5139708518981934,0.0
869,7.116979598999023,0.0
870,5.81406831741333,0.0
871,1.1072663068771362,0.0
872,5.054571151733398,0.0
873,6.052590370178223,0.0
874,4.943495750427246,0.0
875,1.9219120740890503,0.0
876,6.00418758392334,0.0
877,4.625808238983154,0.0
878,5.2138671875,0.0
879,6.490270614624023,0.0
880,1.0052367448806763,0.0
881,5.709568023681641,0.0
882,5.685518741607666,0.0
883,6.31568717956543,0.0
884,5.405112266540527,0.0
885,6.191041469573975,0.0
886,5.869357109069824,0.0
887,4.762141227722168,0.0
888,6.096249580383301,0.0
889,5.8595781326293945,0.0
890,5.423532485961914,0.0
891,5.02441930770874,0.0
892,5.83657169342041,0.0
893,6.257845878601074,0.0
894,5.998424053192139,0.0
895,1.1275403499603271,0.0
896,7.0609660148620605,0.0
897,4.341410160064697,0.0
898,5.572654724121094,0.0
899,5.015336036682129,0.0
900,4.947566032409668,0.0
901,4.213552474975586,0.0
902,0.6902763843536377,0.0
903,5.525580883026123,0.0
904,6.364797592163086,0.0
905,5.622321128845215,0.0
906,5.168485641479492,0.0
907,2.8174684047698975,0.0
908,2.5205397605895996,0.0
909,3.8038454055786133,0.0
910,3.5606496334075928,0.0
911,5.750210285186768,0.0
912,4.627819538116455,0.0
913,5.516342639923096,0.0
914,5.016707897186279,0.0
915,6.4599761962890625,0.0
916,5.161026954650879,0.0
917,2.0025649070739746,0.0
918,4.25543737411499,0.0
919,5.4072265625,0.0
920,4.499030113220215,0.0
921,4.118215560913086,0.0
922,6.019028663635254,0.0
923,6.930009841918945,0.0
924,5.182672500610352,0.0
925,4.815452575683594,0.0
926,4.967868328094482,0.0
927,5.462701797485352,0.0
928,4.115549087524414,0.0
929,0.9596631526947021,0.0
930,4.837465763092041,0.0
931,4.502250671386719,0.0
932,5.4628520011901855,0.0
933,5.437619209289551,0.0
934,0.690315306186676,0.0
935,4.774466037750244,0.0
936,4.540736675262451,0.0
937,6.142629146575928,0.0
938,6.269104957580566,0.0
939,4.762699127197266,0.0
940,3.7160682678222656,0.0
941,6.2655439376831055,0.0
942,6.114721298217773,0.0
943,6.0297369956970215,0.0
944,2.9373416900634766,0.0
945,5.907021522521973,0.0
946,5.664761543273926,0.0
947,6.598818778991699,0.0
948,5.400919437408447,0.0
949,3.9033145904541016,0.0
950,5.166206359863281,0.0
951,3.7164506912231445,0.0
952,4.483458042144775,0.0
953,6.444202423095703,0.0
954,6.132636070251465,0.0
955,5.203444480895996,0.0
956,4.604516506195068,0.0
957,0.7536554336547852,0.0
958,4.37429141998291,0.0
959,5.7862653732299805,0.0
960,6.517243385314941,0.0
961,4.938899993896484,0.0
962,3.5725882053375244,0.0
963,1.2504810094833374,0.0
964,2.788747787475586,0.0
965,5.251394271850586,0.0
966,6.762613296508789,0.0
967,4.617093563079834,0.0
968,6.819369316101074,0.0
969,3.7950000762939453,0.0
970,4.903685569763184,0.0
971,4.991826057434082,0.0
972,5.80814266204834,0.0
973,1.1244384050369263,0.0
974,6.243738174438477,0.0
975,1.036747932434082,0.0
976,4.263239860534668,0.0
977,2.2826459407806396,0.0
978,4.138704299926758,0.0
979,4.951659202575684,0.0
980,6.3018622398376465,0.0
